idx,smiles,homolumogap
4676,C=C1N=CN=C2C1C=CO2,4.533416749
4677,NC1CCNC(=C)N1,6.348416132
4678,C=C1N=CNC2C1=NC=N2,4.008237018
4679,O=NC1CC(=NC(=N1)O)O,3.722517475
4680,ClC1C(=NC=NC1=N)O,4.851789954
4681,O=CC(=C1NCCCN1)C#N,5.129346082
4682,O=NC(=C1NCCCN1)C,3.714354059
4683,NC1CC(N=C(N1)O)C#N,7.322583717
4684,O=CC=Cc1cncnc1,4.492599672
4685,C1=NC2=CC3=CC3=CC2C=N1,2.843589738
4686,Oc1nc2=NC(=C)C=c2cn1,3.03951171
4687,CCC1C=NC(=O)C=C1N,4.745665553
4688,c1cnc2c(c1)C1CC(C2)C1,6.008273819
4689,O=CC=C1CCCCN1,4.919818417
4690,c1oc2c(c1)C1CCC2NC1,6.117119359
4691,O1CC2CC3CC(=C1)C2CN3,6.049090897
4692,c1ncc2c(c1)CC1CC2C1,6.136167329
4693,N1=CC2C(C1)C1CNC2C1,5.97017788
4694,c1cc2c([nH]1)C1CC2CN1,6.364742963
4695,COC(=Nc1ccccn1)C,5.404181071
4696,n1oc2c(c1)C1CCC2CN1,5.983783572
4697,n1oc2c(c1)C1CCC2NC1,6.035485204
4698,C1OC2C(O1)C1CCC2NC1,8.043685421
4699,NC1C=NC=C(C1=S)N,2.990531217
4700,O=C1CNC2C(C1)NNN2,5.428671317
4701,O=C1C=C(Cl)N=CC1N,4.130688251
4702,C#CC=Cc1cccnc1,4.413686655
4703,C=CC(=Cc1cccnc1)C,4.487157395
4704,C=CC(=Cc1ccncc1)C,4.541580165
4705,C=C1CCNC(C1)C,6.563386074
4706,CC1CCNC(=C)C1,6.446377118
4707,O=C1C=CN=C2C1N=CN=N2,2.751071029
4708,O=C1N=CC=C2C1N=CN=N2,2.789166968
4709,O=C1N=CC=C2C1N=NC=N2,3.015021464
4710,CNCC1C=CC(=O)N=C1,4.816415154
4711,COC1CCCC(=N1)S,6.310320193
4712,c1[nH]c2c(c1)C1CCC2NC1,6.413723456
4713,O=C1N=CC(=C(C1N)N)C,4.09531345
4714,O=C1C=CN=CC1N=O,3.510268671
4715,c1cnc2c(c1)C1CNC2C1,5.562007104
4716,c1cnc2c(c1)ccc1=C=c21,3.363327192
4717,CN1CC2=CC(=O)N=CC2C1,4.367427301
4718,CC1=CC(=O)C(=C)C(=N1)C,3.727959752
4719,O=CC(=Cc1ccncc1)C,4.634098874
4720,OCC1=CC(=O)C(=O)N=C1,2.955156416
4721,COC1CCN=C(C1)S,6.541616966
4722,c1cc2CN3Cc(n1)c2CC3,4.383754132
4723,c1cc2NC3Cc(n1)c2CC3,3.602787381
4724,c1cc2CC3Cc(c1)c2NC3,3.747007721
4725,[nH]1cc2c(n1)C1CC2CN1,6.560664936
4726,[nH]1cc2c(n1)C1CC2NC1,6.60692429
4727,CCN=C1C=CC=NC1=O,3.453124763
4728,CC1=CC2C(=NC=N2)C(=O)N1,4.087150035
4729,CNC1=CC=NC(=O)C1C#N,4.147015082
4730,O=C1CNCC2C1NCCN2,5.338873747
4731,C=CC1CCCC1C#CCC,7.186526792
4732,CCOC1CC1(OC)C#C,6.941624326
4733,C#CC1C=CCC(N1)C(=O)O,6.987883681
4734,OC1=NC(N)C2=CC=NC2=N1,3.382375162
4735,N=C1NC(=C)C2=NC=NC2N1,3.874901231
4736,OCC1OC(C(C1N)O)O,8.29947244
4737,OCC1C(O)CC(C1N)O,7.344352825
4738,O=CC=Cc1ccccc1N,3.942929694
4739,OC1C[Si](CC1N)(C)C,8.351174072
4740,OCC1NC(=N)NCC1O,7.172921099
4741,OCC1=CC(C(C1O)O)N,5.918476248
4742,OCCC1OCCCC1N,8.258655363
4743,COC1CCC(C(O1)C)N,8.31852041
4744,CON=C1CNCC1N,5.921197387
4745,CCC1CC1(N)C(=N)O,7.491294304
4746,NN1CCCC1C(=O)C,6.046369758
4747,N#CC=Cc1sccc1N,3.855853262
4748,N#CC1C(=NC(=NC1=N)C)O,4.979683464
4749,C1=CN2C=NC3=CC=CC(=N1)C23,2.634062073
4750,c1nc2c([nH]1)C1CC(C2)C1,6.503521027
4751,C1=CC2=NC(=C3C=CN=C3)NC2C=C1,2.498005148
4752,SC1=NC2C(=N1)C(=CC=C2)N,3.532037779
4753,OC1=NN2C(CC1)NC1C2CCCC1,5.959293326
4754,CC1NC2C(N1)CC1C(C2)NCC1,7.896743942
4755,C1=NC2=Cc3c4c(C2N1)cccn4cn3,3.387817439
4756,C1=CN2C=NC3=Cc4c(C(=C1)C23)[nH]nn4,2.819099491
4757,CC1C(C)Nc2c3n1cnc3ccc2,5.186489991
4758,C1=Cc2c(=CC1)n1c(=C3CCC(C1)C3)n2,2.881685677
4759,OC1=NC2=CC(=C3C(C2=N1)C=CC=C3)N,4.054496372
4760,S=C1N=c2c(N1)cc(=C(C)C)cc2,2.45718807
4761,ClC1=CC2=NC(=NC2C(=C1)C)S,4.043611818
4762,CC=Cn1c(O)nc2c1cccc2,5.572891658
4763,O=C1C=CC2C(=CC=C3C2=NC(=N)N3)N1,3.064001957
4764,SC1=NC2=CC(C(=CC2=N1)C)Cl,3.406865408
4765,C1=CC2=Cc3c4c(C2N1)cccn4cn3,3.278971899
4766,OC1=Nc2c(=N1)c(=C)cc(c2)C(=O)O,2.761955583
4767,ClC(=O)C1C=CC2=NC(=NC2=C1)O,3.888506924
4768,OB(C1C=CC2=NC(=NC2=C1)S)O,3.893949201
4769,O=CC=C1NC2C(=N1)C=CC=C2,3.216385713
4770,C1CC2C3NC3=CN3C2C(C1)N=C3,4.976962326
4771,OC1=NC2C(=N1)C(=CC=C2)S,3.692584951
4772,CCCCC=Cn1cnc2c1cccc2,5.265403007
4773,OC1=NC2=CC(C(=CC2=N1)C)Cl,3.56741258
4774,c1nc2c(s1)C1CC2CC1,5.529353442
4775,CC(=N)N=c1sc2c([nH]1)cccc2,4.816415154
4776,ClCC=Cc1nc2c(s1)cccc2,4.3320525
4777,C1N=C2C(S1)C1CCC2C2C1=CN=C2,5.091250143
4778,C1=NC2C(=Cc3c4c2nccc4ccn3)S1,3.8585744
4779,CC1NNCC1c1nc2c(s1)cccc2,5.230028207
4780,OCC(C(=O)OC)NC(C(=NC)O)C(C)C,5.942966495
4781,ClCC(C(=NC)O)NC(C(=O)OC)C,6.348416132
4782,CC(=C1NONC1C)N=O,3.444961347
4783,NNC1=NC2C(=NC(=N)N=C2O)N1,5.308941223
4784,OC1=NC(NCC1)NCC=C,6.568828351
4785,O=NC(=C1NOC(=N)N1)N,3.551085749
4786,NN=C(c1n(C)cnc1N(=O)=O)N,3.521153225
4787,OC1=NC(=C(F)F)N=N1,4.212322406
4788,OC1CCCCC1CC(c1ccccc1)C,6.495357611
4789,OCC(C(O[Si](C)(C)C)(C)C)C,8.636893615
4790,OCC(C(OCOC)(C)C)C,8.370222041
4791,CC(=O)OCC(C(O[Si](C)(C)C)(C)C)C,7.532111382
4792,CC1CCC2=C(CCC(C12)C)C(=O)O,5.850447786
4793,COC1CNC(C(N1)C(C)C)OC,7.991983789
4794,OCC1OC(CC1OC(=O)C)(C)OC(=O)C,7.382448764
4795,O=C1N=CC(=C(C(=O)O)C)N1,3.891228062
4796,OC(C1OC1=O)CO,7.469525196
4797,OCC(C(C)(C)C)(N)C,8.114435022
4798,OC1N=C(O)N=C(C1Cl)O,5.537516858
4799,O=N(=O)C1C(N)N=C(N=C1O)S,3.477615009
4800,OC1=NC(=N)C(C(=N1)C)N(=O)=O,4.51436878
4801,NC1CN=C(N=C1S)S,4.808251738
4802,ONC1NC(C)CC(=N1)O,6.574270628
4803,NNC1C(C)N=C(N=C1O)O,5.662689229
4804,OC(=N)NC1C(C)N=C(N=C1O)O,5.559285966
4805,CC1NC(N)N=C(C1c1ccccc1)O,5.338873747
4806,OC(=N)NC1C(N)N=C(N=C1O)O,5.695342891
4807,CC(=NC1C(C)N=C(N=C1O)O)O,5.662689229
4808,C=C1C(=NC=NC1=S)C,2.416370992
4809,OC1NC(C)N=C(C1c1ccccc1)O,5.869495755
4810,CCC1C(=NC(=NC1=O)C1CCCCC1)C,4.253139483
4811,CC1=NC(=NC(=O)C1=C)C1CCCCC1,3.499384117
4812,N#CN=C1N=C(C)C(C(=N1)O)CCC(C)C,4.421850071
4813,N#CN=C1N=C(C)C(C(=N1)O)CC(C)C,4.430013486
4814,C=CCC1C(=NC(=NC#N)N=C1O)C,4.361985024
4815,CCCC1C(=NC(=NC#N)N=C1O)C,4.419128932
4816,OC(=O)C1NC(N=C(C1)O)Cc1ccccc1,6.503521027
4817,Cc1ccc(cc1)C1CC(=NC(=N1)S)O,5.240912761
4818,CCC1C(=NC(=O)N=C1C)C,4.75110783
4819,COCCSC1NC(C)CC(=N1)O,5.785140462
4820,CCC1C(=NC(=NC1=O)C)O,4.631377736
4821,c1csc(c1)C1NN=C(N1)c1[nH]ccc1,4.163341913
4822,OC(=O)C1N=Nc2c(C1=O)cccc2Cl,3.483057286
4823,CSC1=NC(=O)C(C(=N1)C)OC,4.127967112
4824,Clc1ccc(cc1)C1C=NC(=N)N=C1S,4.879001339
4825,S=C1N=CN=C2C1CCCC2,3.066723095
4826,CSC1=NC2C(=CC=N2)C(=S)N1,3.434076793
4827,CCOC(=O)C=Cc1ccc(o1)N(C)C,3.700748367
4828,Fc1cccc(c1)C=CC(=O)N1CCCCC1,4.60416635
4829,N#CC(=Cc1nccs1)C(=O)OC,4.125245974
4830,Cc1csc(n1)C=C(C(=O)O)C#N,3.779661383
4831,CCOC(=O)C(=Cc1scc(n1)C)C#N,4.043611818
4832,N#CC(=Cc1scc(n1)C)C(=O)OC,3.798709353
4833,N#CC(=Cc1ccncc1F)C(=O)O,4.280350868
4834,N#CC(=Cc1ccncc1F)C(=O)OC,4.255860622
4835,N#CC(=Cc1cccc(c1Cl)O)C(=O)O,3.942929694
4836,N#CC(=Cc1ccncc1Cl)C(=O)O,4.22320696
4837,CCOC(=O)C(=Cc1ccncc1Cl)C#N,4.413686655
4838,COc1cccc(c1Cl)C=C(C(=O)O)C#N,3.87762237
4839,OC(=N)NN=C1CCC(=C1O)C1CCCC1O,4.69668506
4840,CC=CC=Cc1cccc(n1)C,4.182389882
4841,C=CC=C(CC1CCNC(C1)C(=O)OC)C,5.319825777
4842,COC(=O)C(CO[Si](C(C)(C)C)(C)C)O,6.753865769
4843,ON=C1C(Cc2ccccc2)Cn2c1ccc2,4.838184262
4844,COC(=O)C=Cc1c(C)onc1OC(F)F,4.982404603
4845,CCN(C(=O)C=C(C(F)(F)F)N)CC,5.308941223
4846,CC(=O)ON=C1CCn2c1ccc2,4.919818417
4847,CC(=NN=c1[nH]ccnc1)c1cccnc1,3.526595502
4848,CCC1N=NC(=C2C=CC=CC2=O)N1,2.669436873
4849,O=C1OC2N3C1C(C)(C)SC3CC2,6.291272224
4850,O=C1OC2N3C1CSC3CC2,6.397396625
4851,OC1=NC(NC(N1)N(O)C)N(O)C,7.37156421
4852,CCCN=C1N=C(C)N=C(C1=S)O,2.536101087
4853,N#CC1C(=NC(=S)N=C1c1ccco1)Cl,2.80277266
4854,OC1=NC(=O)N(CC1C)c1ccc(c(c1)C)F,5.129346082
4855,OCC1=CCC(O1)N1CCC(=NC1=O)O,5.137509497
4856,OC1=NC(=NCCO)NC2C1=CN=N2,3.205501159
4857,NC1=CC(=O)C(=c2[nH]c3=CC(C=Cc3n2)N)C=C1,2.881685677
4858,CCC1=CC(=C2NNCC2)C(=O)C=C1,3.521153225
4859,NC1NCCC(=C2C=C(F)C=CC2=O)N1,4.299398838
4860,NC1C=CC2=NC(=NC2=C1)O,3.834084154
4861,O=C1C=CC=CC1=C1NNC(N1)c1ccccc1,3.768776829
4862,CCCCOC1=NC(=S)N=C2C1C=CC=C2,2.737465336
4863,CN1CC2CCCCC2C(=N1)O,5.847726647
4864,O=C1C=C(N)N=CC1Cl,3.972862217
4865,CC(=O)c1nc2n[nH]cc2nc1O,4.255860622
4866,CC1C(=O)N(C1c1ccncc1)c1ccccc1,5.069481035
4867,Cc1cccc(n1)N1OC2CCCCC1C=C2,4.98784688
4868,O=C(N1OC2CC1C=C2)c1cc2c([nH]1)cccc2,4.400080963
4869,O=C(N1OC2CC1C=C2)c1ccc[nH]1,5.213701376
4870,OC1=NC2CC=CC2Nc2c1cccc2,4.898049309
4871,OCC1CCCCC2N(O1)C(=O)OC2,7.186526792
4872,OCCC1NCc2c1cnc(c2)C(=O)OCC,4.974241187
4873,CC1CNC(C1=C)CCO,6.508963304
4874,OC(=O)C1CCCN1P(=O)(O)C,6.868153587
4875,OC(=N)CN1CCCC1O,7.684495138
4876,OCC1OC(O)C(C(C1O)O)N=C(S)C,6.125282775
4877,CC1=C(C)C2C(=NC=CC2=O)S1,3.776940245
4878,OC1=NCCCC1c1cccc(c1)C(C)(C)C,6.122561636
4879,CCOC=Cc1ccccc1N,4.963356633
4880,CCOC=Cc1nc(Cl)ncc1N,4.187832159
4881,CCOC=Cc1nccnc1N,4.318446807
4882,CCOC=Cc1cc(c[nH]c1=N)C(F)(F)F,4.051775234
4883,CCOC=Cc1cc(C)cnc1N,4.721175306
4884,CCCCC(=COCC)c1ccccc1N,5.336152608
4885,CCOC=Cc1ccc(cc1)N,4.756550107
4886,S=C1SC2CCCCC2C2=NCCCN12,4.370148439
4887,CCOC=Cc1nc(ccc1N)C(F)(F)F,4.522532195
4888,COC(=O)OCC=CC1CCCCC1,7.047748728
4889,CON=C(c1cccnc1)CCC(=O)O,5.072202173
4890,CON=C(c1ccccn1)CCC(=O)O,4.936145248
4891,COCCOCC(COCC(N)C)C,8.196069177
4892,OCC1OC(N=C(CO)O)C(C(C1O)O)O,6.465425088
4893,NC(=NOCC1CC1)c1no[nH]c1=N,4.057217511
4894,CCOC(=NC(c1ccccc1)NC(=N)O)O,6.062696589
4895,OOC(c1ccc(o1)C)CC=CC(=O)OC,4.996010295
4896,COC(=O)CC1OOC(C1)c1ccc(o1)C,5.774255908
4897,COC(=O)CC1CCC(OO1)c1ccc(o1)C,5.834120955
4898,CCOC(=NC(C(C)C)NC(=N)O)O,7.162036545
4899,CN(N1C(=O)C2C(C1=O)c1cc[nH]c1CC2)C,5.148394051
4900,CC(=CC=CC=CC=CC=CC(=O)O)Cl,2.908897062
4901,CC(=CCOC=O)CCc1ccc(o1)C,5.513026611
4902,OC1=NC(=NC(C1)C(c1ccccc1)C)O,5.700785168
4903,OC1=NC(=NC(C1)Cc1cc(C)cc(c1)C)O,5.681737198
4904,COc1ccc2c(c1OCC1CO1)cc[nH]2,4.960635495
4905,COc1ccc(c2c1[nH]cc2)OCC1CO1,5.183768852
4906,C=CCC(CC(O)C)OCc1ccccc1,6.484473057
4907,OCC1CC(OCc2ccccc2)CC(O1)C,6.47903078
4908,COCC(N1C(=O)C=CC1=O)c1ccccc1,4.212322406
4909,OC(C(O)C)C=C(c1ccccc1)C,5.306220085
4910,CC=NN=C(c1oc2c(c1C)cccc2)O,4.481715118
4911,CCON=C(Cc1ccc(cc1)SC)CC,5.401459932
4912,CON=C(Cc1ccc(cc1)SC)CC,5.355200578
4913,CCC(=NO)Cc1ccc(cc1)SC,5.382411963
4914,OC(C(=C(c1ccccc1)C)C)C(O)C,6.266781977
4915,CCSc1ccc(cc1)CC(=NO)CC,5.406902209
4916,CCSc1ccc(cc1)CC(=NO)C,5.455882703
4917,ClC(C(=O)C=C(N1CCCC1)C)Cl,4.601445212
4918,OCCNC(=CC(=O)C(Cl)Cl)C,4.887164755
4919,CSc1ccc(cc1)CC(=NOCC=C)C,5.483094088
4920,CCON=C(Cc1ccc(cc1)SC)C,5.398738794
4921,CON=C(Cc1ccc(cc1)SC)C,5.385133101
4922,CSc1ccc(cc1)CC(=NO)C,5.404181071
4923,COC(C(C(=O)C)C)c1ccc(c(c1)OC)O,5.736159969
4924,COc1cc(ccc1O)C(C(C(=O)C)C)O,5.591939628
4925,CC=C(c1cccn1C)C,5.493978642
4926,OC1=NC(=N)N=C(C1N)CCC1CO1,5.050433065
4927,OOC(c1ccc(o1)C)CCC=CC(=O)OC,5.064038758
4928,c1csc(c1)CNC=C1C=Nc2c1cccc2,4.089871173
4929,Cc1ccc(c(c1)C)OC1CN=C(N=C1O)O,5.265403007
4930,Clc1cccc(c1)OC1CN=C(N=C1O)O,5.281729838
4931,OC1=NC(=NCC1Oc1ccccc1F)O,5.491257503
4932,COc1ccc(cc1)OC1CN=C(N=C1O)O,5.121182666
4933,CCc1ccc(cc1)OC1CN=C(N=C1O)O,5.60554532
4934,OC1OC(C(=O)F)C(C(C1F)O)O,6.37018524
4935,C=CCc1cc(C=CCO)cc(c1OC)OC,4.8055306
4936,C=CCc1cc(C=CCO)cc(c1O)OC,4.644983428
4937,C1NNC(C1)C=Cc1cccc2c1OCO2,4.756550107
4938,C=CC1=C(NC2=NC=CC(=O)C12)C(=O)O,3.649046735
4939,C1C2C1C1C3(C2CC1)CO3,9.26547661
4940,C1CC2C1C1CCC2C2C1O2,9.055948945
4941,N#CC1C2C1C1CCC2C2C1O2,8.277703332
4942,C1CC2C3C(C1C1C2O1)C3,8.941661127
4943,OCC1OC(N)C(C(C21CO2)O)N=C(O)C,7.096729221
4944,CCC(C=CCCC(CCCC(C)C)C)C,7.232786146
4945,CC(CC=CCCC1CCCCC1)C,7.200132484
4946,CC(CC=CCCc1ccc(cc1)C(C)C)C,6.258618562
4947,CC(CCCC(C)C)CCC=CCC(C)C,7.113056052
4948,CC(CCCC(C)C)CCCC=CCC(C)C,7.162036545
4949,CC(CC=CCCc1ccccn1)C,5.738881107
4950,CCCC=CCCC1CCCCC1,7.232786146
4951,C=CCOCC12CC2COC=C1,5.956572187
4952,CCN(C1OC(CO)C(C(C1O)O)O)CC,6.838221063
4953,COC1=CC2=NC=C(C(=O)C2C=C1C)C#N,3.363327192
4954,c1ccc(cc1)C12Cc3c(C2O1)cccc3,5.866774617
4955,O=C1OC=C(C2C1CCCC2)C(=C)C,5.831399816
4956,CCCCOC(=O)C(CC=CC=C(C)C)C,5.170163159
4957,CCCCOC(=O)CC(C=CC=C(C)C)C,5.262681869
4958,OCCC(C=Cc1ccccc1C)C,5.172884298
4959,C=CC(CC(Cc1ccccc1)O)C,6.397396625
4960,O=CC=CC=CNCCc1c[nH]c2c1cccc2,4.100755727
4961,N#CC(C1(CC1)C(=C)C)(O[Si](C)(C)C)C,7.004210512
4962,CC1CCOC(C1)c1ccccc1C,6.296714501
4963,O=C1C=CSC2C1CCCN2,4.446340317
4964,CN(C1CCN2CC1NCC2)C,6.857269033
4965,CCN(C1CCN2CC1NCC2)CC,6.800125124
4966,C1CCN(C1)C1CCN2CC1NCC2,7.053191005
4967,Cc1c2CN3CCNC(c2nc2c1cccc2)C3,4.09531345
4968,OCC(C(CO)(F)F)OCc1ccccc1,6.421886872
4969,OC1CCN2CC1N(CC2)Cc1ccccc1,5.031385096
4970,O=C1OCCCC2C1OC(O2)(C)C,6.530732412
4971,O=C1CCC2C(CO1)OC(O2)(C)C,7.336189409
4972,CC(=O)OC(c1ncc(o1)c1ccccc1)C,4.802809461
4973,CCCCC=C(C1=CCCCC1)C(=O)OCC,5.404181071
4974,O=C1CCCCC(O1)COCc1ccccc1,6.511684442
4975,O=C1CC=CCC(O1)COCc1ccccc1,6.506242165
4976,CC(=O)OC(c1onc(c1)c1ccncc1)C,5.474930672
4977,CC(=O)OC(c1onc(c1)c1cccnc1)C,5.444998149
4978,CC(=O)OC(c1onc(c1)c1ccccn1)C,5.431392456
4979,COC(=O)OC(C(=CC(C)C)C(=O)O)C,5.959293326
4980,CCCC(ON)CC=C=C,7.374285349
4981,CON=C(C(=O)OC)Cc1ccc(cc1)OC,4.710290752
4982,O=C1CCC(C1)Sc1c(C)cccc1C,5.382411963
4983,CC(C=C(C(=O)OC(C)(C)C)C(O)C)C,5.891264863
4984,CC1C=CC2=CC34C(CC12C)(O3)C(C)CO4,5.074923312
4985,C=CC1CCC2C1(O)CCC(C2C)O,7.15387313
4986,OCC1C(O)CCC2(C1CCC2C=C)O,7.00693165
4987,OCC1C(=O)CCC2(C1CCC2C=C)O,5.948408772
4988,CCOC(=O)C(=C(C(=O)c1ccccc1)F)C,4.783761492
4989,COC1CC2CCC(C1)C2(OC)OC,8.694037523
4990,COC1(OC)C2CCC1CC(C2)O,8.906286327
4991,COC1CC2CCC(C1)C12NN1,8.685874108
4992,COC1CC2CCC(C1)C2=O,5.953851049
4993,COC1CC2CCC(C1)C12OCCO1,8.658662723
4994,COC1CC2C3C1C3CC2,8.680431831
4995,CCOC1=CCC(OC1OCC)C,6.97155685
4996,OC1=CC2(C)C(=CC1=O)C=CC(=O)C2C,3.942929694
4997,C=CC1CCC2C1(O)CCC1=NOCC21,6.059975451
4998,C=CC1=C2CC3=NOCC3C2CC1,5.104855835
4999,OCC1C(=O)CC2(C1CCC2C=C)O,5.956572187
5000,CCC1CCC2C1(O)CC(=O)C2CO,5.839563232
5001,C=CC1CCC2C1(O)CC1=NOCC21,6.234128315
5002,C=CCOC(=O)C(N=C(O)C)(CO)C,6.468146226
5003,CC(=C)C1CCC(C2C(C1)(O)C(=CC2=O)C)C,5.167442021
5004,COCOC1CC(=O)C2C1CC2,6.073581143
5005,O=C(C(C)(C)C)OC1CC(=O)C2C1CC2,6.076302282
5006,COC1CC2CCC(C1)C12N=N1,5.181047714
5007,CCSC(=O)C1(CC1)C(C(=O)OC)(O)C,6.239570592
5008,CC([Si](OC1CC(=O)C2C1CC2)(C)C)(C)C,6.065417728
5009,CC(=O)OC1CC(=O)C2C1CC2,6.081744559
5010,OC1CC(=O)C2C1CC2,5.975620157
5011,COCOC1CC(=O)C=C1,5.178326575
5012,OCC1CC2C1C(O)CC2=O,6.027321789
5013,O=C1CC2C3C1CC3COCO2,6.09807139
5014,C=CCOCOC1CC(=O)C=C1,5.189211129
5015,OC1CC(C=C1)OCOCC=C,6.854547894
5016,CC(=O)OC1CC(C=C1)OCOCC=C,7.047748728
5017,CN1CC2C(=C3COCC3C(=C)CC2)C1,6.13344619
5018,COC(=O)C(C(F)(F)F)(CC1=CCCC1)O,5.953851049
5019,C=CCCC(=Cc1ccc(cc1)C(F)(F)F)C,5.039548511
5020,CCOC(=O)C=CC#Cc1ccc(cc1)Cl,4.010958156
5021,C1CC2COC(O1)C2Cc1cccs1,5.86133234
5022,OCC=CCOCC#Cc1cccs1,4.870837924
5023,O=CC(=CC=Cc1ccccc1)C#N,3.442240209
5024,O=CCC1=C(C)CC=C2C1(C)CCCC2(C)C,5.466767257
5025,OC1C=CC2(O1)CC(C(O2)c1ccccc1)O,5.972899018
5026,OC(C(Cc1ccco1)O)c1ccccc1,5.815072985
5027,CCC1Sc2ccccc2SC1C,5.273566423
5028,COCC(=NC(c1ccc(cc1)F)C(=N)O)O,5.836842093
5029,OC1=NC(=N)N=C2C1OC1=C2CCCC1,4.492599672
5030,OC(=O)C12C3C=CC(C2C2OC1C=C2)O3,5.755207938
5031,O=CC1CCC(=CC1)OC(=O)C,5.937524218
5032,OC1=NC(CO1)COC1CCCCO1,7.934839881
5033,CC(=CCCC(=C)C1CC(O)C2(C(C1)O2)C)C,6.68039503
5034,CC(=CCCC(=C)C1CC=C(C(C1)O)C)C,6.71576983
5035,CCCC=CCN=C(OCC)O,6.601482013
5036,C=CC(CC(N=[N+]=[N-])Cc1ccccc1)C,5.869495755
5037,ClCC(=C)C1CC=C(C(C1)O)C,6.030042927
5038,SC1=NC23C(N1)(CCCC2)NCCN3,6.171542129
5039,SC1=NC2(C(N1)(C)NC(CN2)(C)C)C,6.141609606
5040,SC1=NC2(C(N1C)(C)NCCN2)C,6.299435639
5041,SC1=NC2(C(N1)(C)NCCN2)C,6.236849453
5042,CCOC(=O)C=C(NC)CCl,5.093971281
5043,CCCCCCC1CC(=C)C(C2N1CCC2)C,6.484473057
5044,CCN(CC=CCC(CC(C)(C)C)(C)C)CC,6.20691693
5045,C#CC=C1CCCCC1CCC1(C)OCCO1,5.594660766
5046,O=CC=C1CCCCC1CCC1(C)OCCO1,5.164720882
5047,C#CC=C(c1ccc(cc1)N(=O)=O)C,4.144293943
5048,OCC=CCSc1ccc(cc1)Cl,5.409623348
5049,OC(CC=C=C)C=Cc1ccccc1,5.066759896
5050,C=C=CCC(c1cccc(c1)Cl)O,6.209638068
5051,COCOC(CC=O)CC=C,6.051812035
5052,N#CC1CC2C=CC(=O)C1(O)C=C2,5.703506306
5053,NC(CC(C(=O)O)C)Cc1ccc(cc1)O,5.738881107
5054,CCOC#CCC(=CCCC=C(C)C)C,6.71576983
5055,CC(=O)OC(c1noc(c1)c1cccs1)C,4.585118381
5056,O=CCC1C=CCC(O1)CC(CC#C)C,5.97017788
5057,CC1CC(CCO)OC(=O)C1,7.347073963
5058,OC(c1ccc(cc1)Cl)CC(O)C,6.176984406
5059,COC(=O)C1=CC2(C)C(C)CCCC2CC1=O,4.775598076
5060,Oc1ccccc1C=CCCC(O)(C)C,4.91437614
5061,CC(=O)CC1CCCC(C1(C)C1OCCO1)C,6.342973855
5062,CCCC1CC2CCCC(N2C(=O)O1)CC=C,7.183805653
5063,OCC1OC(C2(C1OC(O2)(C)C)CO)O,8.334847241
5064,CC1(OC(=O)C2C1CCC2C)C=O,5.940245356
5065,CC1CCC2C1C(=O)OC1C2(C)O1,7.26271867
5066,C=CC1CCCN1S(=O)C(C)(C)C,6.168820991
5067,ClCCCC=NS(=O)C(C)(C)C,5.502142057
5068,C=CCC(Oc1ccc(cc1)OC)CC1CO1,5.55112255
5069,O=C1CC2CCCC(C2(C=C1C(O)(C)C)C)C,5.13206722
5070,OC(=O)CC1C=c2c(Cl)ccnc2=NC1=O,3.017742602
5071,CC=C(C(=O)OCCC(OC)(C)C)C,6.046369758
5072,COCC(=O)Oc1ccccc1C=CC=O,4.438176902
5073,OCC1OC(O)C(=O)C(=O)C1O,4.261302899
5074,OCC1OC(O)C(C(=O)C1=O)O,3.80415163
5075,CN=C(C(C(C(=O)O)N)O)O,6.449098257
5076,CS(=O)CC(C(C(=O)O)N)(C)C,6.772913739
5077,CCCC(C1(SCCS1)C(=NC)O)N,5.526632304
5078,CCN1C(=S)N=C2C(C1=O)N(C)N=C2,3.064001957
5079,CC(C1=CN2C(N1)CCC(=N2)O)C,5.586497351
5080,CN=C1NC2=CC3=NC=NC(=O)C3=CC2N1,3.249039375
5081,CCC1=CC(=O)C(C1O)O,5.319825777
5082,COc1cc(OC)c(cc1C=CC(=O)F)OC,3.937487417
5083,O=Cc1ccnc(c1)C=CC(=O)OC(C)(C)C,4.291235422
5084,FC(=O)C=Cc1ccc2c(c1)OCO2,3.964698802
5085,O=C(OC(C)(C)C)C=C(c1c[nH]cc1)C,4.585118381
5086,COC(=O)C(=Cc1cncn1C)N=C(O)C,3.80415163
5087,ON=C(C=Cc1cccnc1)O,4.092592312
5088,ON=C(C=Cc1ccccn1)O,4.049054095
5089,O=Cc1ccc(nc1)C=CC(=O)OC(C)(C)C,4.269466314
5090,ON=C(C=Cc1cccn1C)O,3.896670339
5091,C=CC=CC(=O)C1=CCCC2(C1)CCCC2,4.500763087
5092,OC(=CC(=O)CC(O)(C)C)c1ccccc1,4.530695611
5093,ON=CC(=CN=O)NNc1ccc(cc1)F,2.936108447
5094,O=Cc1cccc(n1)C=CC(=O)OC(C)(C)C,4.702127337
5095,NC(C(=NC)O)C1COC1,6.963393434
5096,COCC(C(C(=NC)O)N)C,6.576991767
5097,OCC(C(c1ccccc1)OC)NC(C)C,5.619151013
5098,OCC1C(N1C(C)(C)C)c1ccccc1OC,5.760650215
5099,OCC1C(N1C(C)(C)C)c1ccccc1F,5.804188431
5100,OCC1C(N1CC(C)C)c1ccc(cc1)OC,5.668131506
